,Time,Concentration,Bioagent,Type
8822,18.2,1444670165.5017564,CFU,sp
8823,18.21,1445011211.8937364,CFU,sp
8824,18.22,1445351118.1147146,CFU,sp
8825,18.23,1445689887.4051964,CFU,sp
8826,18.240000000000002,1446027523.0005794,CFU,sp
8827,18.25,1446364028.131131,CFU,sp
8828,18.26,1446699406.021965,CFU,sp
8829,18.27,1447033659.8930182,CFU,sp
8830,18.28,1447366792.9590278,CFU,sp
8831,18.29,1447698808.4295073,CFU,sp
8832,18.3,1448029709.508727,CFU,sp
8833,18.31,1448359499.3956897,CFU,sp
8834,18.32,1448688181.2841096,CFU,sp
8835,18.330000000000002,1449015758.3623917,CFU,sp
8836,18.34,1449342233.8136096,CFU,sp
8837,18.35,1449667610.8154852,CFU,sp
8838,18.36,1449991892.540368,CFU,sp
8839,18.37,1450315082.1552157,CFU,sp
8840,18.38,1450637182.8215728,CFU,sp
8841,18.39,1450958197.6955519,CFU,sp
8842,18.400000000000002,1451278129.927814,CFU,sp
8843,18.41,1451596982.6635492,CFU,sp
8844,18.42,1451914759.0424588,CFU,sp
8845,18.43,1452231462.1987352,CFU,sp
8846,18.44,1452547095.261045,CFU,sp
8847,18.45,1452861661.3525097,CFU,sp
8848,18.46,1453175163.59069,CFU,sp
8849,18.47,1453487605.0875647,CFU,sp
8850,18.48,1453798988.9495182,CFU,sp
8851,18.490000000000002,1454109318.2773192,CFU,sp
8852,18.5,1454418596.166107,CFU,sp
8853,18.51,1454726825.7053735,CFU,sp
8854,18.52,1455034009.9789474,CFU,sp
8855,18.53,1455340152.0649788,CFU,sp
8856,18.54,1455645255.0359228,CFU,sp
8857,18.55,1455949321.958524,CFU,sp
8858,18.56,1456252355.8938024,CFU,sp
8859,18.57,1456554359.897038,CFU,sp
8860,18.580000000000002,1456855337.0177555,CFU,sp
8861,18.59,1457155290.2997108,CFU,sp
8862,18.6,1457454222.780876,CFU,sp
8863,18.61,1457752137.4934268,CFU,sp
8864,18.62,1458049037.4637272,CFU,sp
8865,18.63,1458344925.7123172,CFU,sp
8866,18.64,1458639805.2538998,CFU,sp
8867,18.650000000000002,1458933679.0973275,CFU,sp
8868,18.66,1459226550.2455883,CFU,sp
8869,18.67,1459518421.6957967,CFU,sp
8870,18.68,1459809296.4391778,CFU,sp
8871,18.69,1460099177.4610577,CFU,sp
8872,18.7,1460388067.7408504,CFU,sp
8873,18.71,1460675970.252048,CFU,sp
8874,18.72,1460962887.9622066,CFU,sp
8875,18.73,1461248823.8329382,CFU,sp
8876,18.740000000000002,1461533780.819897,CFU,sp
8877,18.75,1461817761.8727715,CFU,sp
8878,18.76,1462100769.935272,CFU,sp
8879,18.77,1462382807.9451213,CFU,sp
8880,18.78,1462663878.8340454,CFU,sp
8881,18.79,1462943985.527762,CFU,sp
8882,18.8,1463223130.9459727,CFU,sp
8883,18.81,1463501318.0023518,CFU,sp
8884,18.82,1463778549.6045396,CFU,sp
8885,18.830000000000002,1464054828.6541317,CFU,sp
8886,18.84,1464330158.0466697,CFU,sp
8887,18.85,1464604540.6716359,CFU,sp
8888,18.86,1464877979.4124413,CFU,sp
8889,18.87,1465150477.1464198,CFU,sp
8890,18.88,1465422036.7448192,CFU,sp
8891,18.89,1465692661.072795,CFU,sp
8892,18.900000000000002,1465962352.9894004,CFU,sp
8893,18.91,1466231115.3475823,CFU,sp
8894,18.92,1466498950.9941711,CFU,sp
8895,18.93,1466765862.7698758,CFU,sp
8896,18.94,1467031853.509277,CFU,sp
8897,18.95,1467296926.04082,CFU,sp
8898,18.96,1467561083.1868083,CFU,sp
8899,18.97,1467824327.7633982,CFU,sp
8900,18.98,1468086662.5805924,CFU,sp
8901,18.990000000000002,1468348090.4422345,CFU,sp
8902,19.0,1468608614.1460035,CFU,sp
8903,19.01,1468868236.4834085,CFU,sp
8904,19.02,1469126960.2397823,CFU,sp
8905,19.03,1469384788.1942787,CFU,sp
8906,19.04,1469641723.1198661,CFU,sp
8907,19.05,1469897767.783323,CFU,sp
8908,19.06,1470152924.9452338,CFU,sp
8909,19.07,1470407197.3599846,CFU,sp
8910,19.080000000000002,1470660587.7757592,CFU,sp
8911,19.09,1470913098.9345345,CFU,sp
8912,19.1,1471164733.5720775,CFU,sp
8913,19.11,1471415494.4179418,CFU,sp
8914,19.12,1471665384.195463,CFU,sp
8915,19.13,1471914405.6217566,CFU,sp
8916,19.14,1472162561.4077153,CFU,sp
8917,19.150000000000002,1472409854.2580047,CFU,sp
8918,19.16,1472656286.871061,CFU,sp
8919,19.17,1472901861.93909,CFU,sp
8920,19.18,1473146582.1480613,CFU,sp
8921,19.19,1473390450.1777096,CFU,sp
8922,19.2,1473633468.7015305,CFU,sp
8923,19.21,1473875640.3867798,CFU,sp
8924,19.22,1474116967.89447,CFU,sp
8925,19.23,1474357453.8793707,CFU,sp
8926,19.240000000000002,1474597100.9900055,CFU,sp
8927,19.25,1474835911.8686516,CFU,sp
8928,19.26,1475073889.1513383,CFU,sp
8929,19.27,1475311035.467846,CFU,sp
8930,19.28,1475547353.4417055,CFU,sp
8931,19.29,1475782845.6901968,CFU,sp
8932,19.3,1476017514.8243492,CFU,sp
8933,19.31,1476251363.4489403,CFU,sp
8934,19.32,1476484394.1624959,CFU,sp
8935,19.330000000000002,1476716609.5572906,CFU,sp
8936,19.34,1476948012.2193456,CFU,sp
8937,19.35,1477178604.728432,CFU,sp
8938,19.36,1477408389.6580677,CFU,sp
8939,19.37,1477637369.5755212,CFU,sp
8940,19.38,1477865547.0418096,CFU,sp
8941,19.39,1478092924.6116998,CFU,sp
8942,19.400000000000002,1478319504.8337102,CFU,sp
8943,19.41,1478545290.250111,CFU,sp
8944,19.42,1478770283.3969257,CFU,sp
8945,19.43,1478994486.8039312,CFU,sp
8946,19.44,1479217902.9946609,CFU,sp
8947,19.45,1479440534.4864047,CFU,sp
8948,19.46,1479662383.7902114,CFU,sp
8949,19.47,1479883453.41089,CFU,sp
8950,19.48,1480103745.8470125,CFU,sp
8951,19.490000000000002,1480323263.5909138,CFU,sp
8952,19.5,1480542009.1286957,CFU,sp
8953,19.51,1480759984.9402294,CFU,sp
8954,19.52,1480977193.499156,CFU,sp
8955,19.53,1481193637.2728903,CFU,sp
8956,19.54,1481409318.7226226,CFU,sp
8957,19.55,1481624240.303323,CFU,sp
8958,19.56,1481838404.463742,CFU,sp
8959,19.57,1482051813.646415,CFU,sp
8960,19.580000000000002,1482264470.2876651,CFU,sp
8961,19.59,1482476376.8176053,CFU,sp
8962,19.6,1482687535.660143,CFU,sp
8963,19.61,1482897949.2329829,CFU,sp
8964,19.62,1483107619.9476304,CFU,sp
8965,19.63,1483316550.2093954,CFU,sp
8966,19.64,1483524742.4173958,CFU,sp
8967,19.650000000000002,1483732198.9645615,CFU,sp
8968,19.66,1483938922.2376385,CFU,sp
8969,19.67,1484144914.6171918,CFU,sp
8970,19.68,1484350178.4776118,CFU,sp
8971,19.69,1484554716.1871157,CFU,sp
8972,19.7,1484758530.1077547,CFU,sp
8973,19.71,1484961622.595416,CFU,sp
8974,19.72,1485163995.999829,CFU,sp
8975,19.73,1485365652.6645691,CFU,sp
8976,19.740000000000002,1485566594.9270627,CFU,sp
8977,19.75,1485766825.1185923,CFU,sp
8978,19.76,1485966345.5643005,CFU,sp
8979,19.77,1486165158.5831962,CFU,sp
8980,19.78,1486363266.4881594,CFU,sp
8981,19.79,1486560671.5859451,CFU,sp
8982,19.8,1486757376.1771913,CFU,sp
8983,19.81,1486953382.5564215,CFU,sp
8984,19.82,1487148693.0120523,CFU,sp
8985,19.830000000000002,1487343309.8263977,CFU,sp
8986,19.84,1487537235.2756753,CFU,sp
8987,19.85,1487730471.6300125,CFU,sp
8988,19.86,1487923021.1534512,CFU,sp
8989,19.87,1488114886.1039553,CFU,sp
8990,19.88,1488306068.7334142,CFU,sp
8991,19.89,1488496571.2876523,CFU,sp
8992,19.900000000000002,1488686396.006432,CFU,sp
8993,19.91,1488875545.1234622,CFU,sp
8994,19.92,1489064020.866403,CFU,sp
8995,19.93,1489251825.4568737,CFU,sp
8996,19.94,1489438961.1104577,CFU,sp
8997,19.95,1489625430.0367103,CFU,sp
8998,19.96,1489811234.4391649,CFU,sp
8999,19.97,1489996376.5153399,CFU,sp
9000,19.98,1490180858.456745,CFU,sp
9001,19.990000000000002,1490364682.4488888,CFU,sp
9002,20.0,1490547850.6712852,CFU,sp
9003,20.01,1490730365.2974608,CFU,sp
9004,20.02,1490912228.494962,CFU,sp
9005,20.03,1491093442.4253616,CFU,sp
9006,20.04,1491274009.244267,CFU,sp
9007,20.05,1491453931.1013267,CFU,sp
9008,20.06,1491633210.140238,CFU,sp
9009,20.07,1491811848.498755,CFU,sp
9010,20.080000000000002,1491989848.3086948,CFU,sp
9011,20.09,1492167211.6959465,CFU,sp
9012,20.1,1492343940.7804778,CFU,sp
9013,20.11,1492520037.6763437,CFU,sp
9014,20.12,1492695504.4916933,CFU,sp
9015,20.13,1492870343.3287787,CFU,sp
9016,20.14,1493044556.2839615,CFU,sp
9017,20.150000000000002,1493218145.4477227,CFU,sp
9018,20.16,1493391112.9046688,CFU,sp
9019,20.17,1493563460.7335408,CFU,sp
9020,20.18,1493735191.0072231,CFU,sp
9021,20.19,1493906305.7927501,CFU,sp
9022,20.2,1494076807.1513162,CFU,sp
9023,20.21,1494246697.1382825,CFU,sp
9024,20.22,1494415977.8031862,CFU,sp
9025,20.23,1494584651.1897495,CFU,sp
9026,20.240000000000002,1494752719.3358862,CFU,sp
9027,20.25,1494920184.2737129,CFU,sp
9028,20.26,1495087048.0295553,CFU,sp
9029,20.27,1495253312.623958,CFU,sp
9030,20.28,1495418980.0716934,CFU,sp
9031,20.29,1495584052.3817697,CFU,sp
9032,20.3,1495748531.5574403,CFU,sp
9033,20.31,1495912419.5962121,CFU,sp
9034,20.32,1496075718.489856,CFU,sp
9035,20.330000000000002,1496238430.2244139,CFU,sp
9036,20.34,1496400556.780208,CFU,sp
9037,20.35,1496562100.1318524,CFU,sp
9038,20.36,1496723062.2482579,CFU,sp
9039,20.37,1496883445.0926454,CFU,sp
9040,20.38,1497043250.622552,CFU,sp
9041,20.39,1497202480.7898426,CFU,sp
9042,20.400000000000002,1497361137.5407176,CFU,sp
9043,20.41,1497519222.8157227,CFU,sp
9044,20.42,1497676738.5497587,CFU,sp
9045,20.43,1497833686.6720903,CFU,sp
9046,20.44,1497990069.1063561,CFU,sp
9047,20.45,1498145887.7705784,CFU,sp
9048,20.46,1498301144.5771716,CFU,sp
9049,20.47,1498455841.4329524,CFU,sp
9050,20.48,1498609980.2391508,CFU,sp
9051,20.490000000000002,1498763562.8914173,CFU,sp
9052,20.5,1498916591.2798345,CFU,sp
9053,20.51,1499069067.2889261,CFU,sp
9054,20.52,1499220992.7976668,CFU,sp
9055,20.53,1499372369.6794922,CFU,sp
9056,20.54,1499523199.802309,CFU,sp
9057,20.55,1499673485.0285041,CFU,sp
9058,20.56,1499823227.2149553,CFU,sp
9059,20.57,1499972428.2130408,CFU,sp
9060,20.580000000000002,1500121089.86865,CFU,sp
9061,20.59,1500269214.0221918,CFU,sp
9062,20.6,1500416802.5086074,CFU,sp
9063,20.61,1500563857.1573777,CFU,sp
9064,20.62,1500710379.792535,CFU,sp
9065,20.63,1500856372.2326732,CFU,sp
9066,20.64,1501001836.2909567,CFU,sp
9067,20.650000000000002,1501146773.7751324,CFU,sp
9068,20.66,1501291186.4875386,CFU,sp
9069,20.67,1501435076.2251163,CFU,sp
9070,20.68,1501578444.7794185,CFU,sp
9071,20.69,1501721293.9366214,CFU,sp
9072,20.7,1501863625.4775345,CFU,sp
9073,20.71,1502005441.1776109,CFU,sp
9074,20.72,1502146742.806958,CFU,sp
9075,20.73,1502287532.1303475,CFU,sp
9076,20.740000000000002,1502427810.9072266,CFU,sp
9077,20.75,1502567580.8917277,CFU,sp
9078,20.76,1502706843.8326797,CFU,sp
9079,20.77,1502845601.473618,CFU,sp
9080,20.78,1502983855.5527954,CFU,sp
9081,20.79,1503121607.8031924,CFU,sp
9082,20.8,1503258859.9525285,CFU,sp
9083,20.81,1503395613.7232718,CFU,sp
9084,20.82,1503531870.832651,CFU,sp
9085,20.830000000000002,1503667632.9926646,CFU,sp
9086,20.84,1503802901.9100928,CFU,sp
9087,20.85,1503937679.286508,CFU,sp
9088,20.86,1504071966.8182855,CFU,sp
9089,20.87,1504205766.1966133,CFU,sp
9090,20.88,1504339079.1075048,CFU,sp
9091,20.89,1504471907.2318084,CFU,sp
9092,20.900000000000002,1504604252.245218,CFU,sp
9093,20.91,1504736115.8182852,CFU,sp
9094,20.92,1504867499.6164284,CFU,sp
9095,20.93,1504998405.2999458,CFU,sp
9096,20.94,1505128834.524024,CFU,sp
9097,20.95,1505258788.9387515,CFU,sp
9098,20.96,1505388270.1891267,CFU,sp
9099,20.97,1505517279.9150715,CFU,sp
9100,20.98,1505645819.7514408,CFU,sp
9101,20.990000000000002,1505773891.3280332,CFU,sp
9102,21.0,1505901496.269604,CFU,sp
9103,21.01,1506028636.195874,CFU,sp
9104,21.02,1506155312.721541,CFU,sp
9105,21.03,1506281527.456292,CFU,sp
9106,21.04,1506407282.004813,CFU,sp
9107,21.05,1506532577.966801,CFU,sp
9108,21.06,1506657416.9369736,CFU,sp
9109,21.07,1506781800.5050824,CFU,sp
9110,21.080000000000002,1506905730.2559218,CFU,sp
9111,21.09,1507029207.769341,CFU,sp
9112,21.1,1507152234.6202562,CFU,sp
9113,21.11,1507274812.37866,CFU,sp
9114,21.12,1507396942.609633,CFU,sp
9115,21.13,1507518626.8733556,CFU,sp
9116,21.14,1507639866.7251194,CFU,sp
9117,21.150000000000002,1507760663.715336,CFU,sp
9118,21.16,1507881019.3895519,CFU,sp
9119,21.17,1508000935.2884564,CFU,sp
9120,21.18,1508120412.947894,CFU,sp
9121,21.19,1508239453.8988764,CFU,sp
9122,21.2,1508358059.6675925,CFU,sp
9123,21.21,1508476231.77542,CFU,sp
9124,21.22,1508593971.7389371,CFU,sp
9125,21.23,1508711281.0699327,CFU,sp
9126,21.240000000000002,1508828161.2754185,CFU,sp
9127,21.25,1508944613.85764,CFU,sp
9128,21.26,1509060640.3140879,CFU,sp
9129,21.27,1509176242.1375082,CFU,sp
9130,21.28,1509291420.815915,CFU,sp
9131,21.29,1509406177.8326018,CFU,sp
9132,21.3,1509520514.6661506,CFU,sp
9133,21.31,1509634432.7904453,CFU,sp
9134,21.32,1509747933.6746824,CFU,sp
9135,21.330000000000002,1509861018.7833817,CFU,sp
9136,21.34,1509973689.5763984,CFU,sp
9137,21.35,1510085947.5089333,CFU,sp
9138,21.36,1510197794.0315452,CFU,sp
9139,21.37,1510309230.590162,CFU,sp
9140,21.38,1510420258.6260905,CFU,sp
9141,21.39,1510530879.5760298,CFU,sp
9142,21.400000000000002,1510641094.872081,CFU,sp
9143,21.41,1510750905.9417593,CFU,sp
9144,21.42,1510860314.2080047,CFU,sp
9145,21.43,1510969321.0891938,CFU,sp
9146,21.44,1511077927.9991508,CFU,sp
9147,21.45,1511186136.3471584,CFU,sp
9148,21.46,1511293947.53797,CFU,sp
9149,21.47,1511401362.97182,CFU,sp
9150,21.48,1511508384.044436,CFU,sp
9151,21.490000000000002,1511615012.1470485,CFU,sp
9152,21.5,1511721248.666404,CFU,sp
9153,21.51,1511827094.9847755,CFU,sp
9154,21.52,1511932552.479973,CFU,sp
9155,21.53,1512037622.5253563,CFU,sp
9156,21.54,1512142306.4898446,CFU,sp
9157,21.55,1512246605.7379289,CFU,sp
9158,21.56,1512350521.6296828,CFU,sp
9159,21.57,1512454055.520774,CFU,sp
9160,21.580000000000002,1512557208.7624748,CFU,sp
9161,21.59,1512659982.701674,CFU,sp
9162,21.6,1512762378.6808887,CFU,sp
9163,21.61,1512864398.0382738,CFU,sp
9164,21.62,1512966042.1076348,CFU,sp
9165,21.63,1513067312.2184381,CFU,sp
9166,21.64,1513168209.6958225,CFU,sp
9167,21.650000000000002,1513268735.8606105,CFU,sp
9168,21.66,1513368892.0293198,CFU,sp
9169,21.67,1513468679.514173,CFU,sp
9170,21.68,1513568099.623111,CFU,sp
9171,21.69,1513667153.6598022,CFU,sp
9172,21.7,1513765842.9236553,CFU,sp
9173,21.71,1513864168.7098284,CFU,sp
9174,21.72,1513962132.3092427,CFU,sp
9175,21.73,1514059735.0085912,CFU,sp
9176,21.740000000000002,1514156978.0903518,CFU,sp
9177,21.75,1514253862.8327973,CFU,sp
9178,21.76,1514350390.5100062,CFU,sp
9179,21.77,1514446562.3918753,CFU,sp
9180,21.78,1514542379.7441294,CFU,sp
9181,21.79,1514637843.8283331,CFU,sp
9182,21.8,1514732955.901902,CFU,sp
9183,21.81,1514827717.2181125,CFU,sp
9184,21.82,1514922129.0261145,CFU,sp
9185,21.830000000000002,1515016192.5709417,CFU,sp
9186,21.84,1515109909.0935225,CFU,sp
9187,21.85,1515203279.8306918,CFU,sp
9188,21.86,1515296306.0152009,CFU,sp
9189,21.87,1515388988.875729,CFU,sp
9190,21.88,1515481329.636895,CFU,sp
9191,21.89,1515573329.519267,CFU,sp
9192,21.900000000000002,1515664989.7393749,CFU,sp
9193,21.91,1515756311.5097198,CFU,sp
9194,21.92,1515847296.0387864,CFU,sp
9195,21.93,1515937944.5310526,CFU,sp
9196,21.94,1516028258.1870017,CFU,sp
9197,21.95,1516118238.203132,CFU,sp
9198,21.96,1516207885.7719696,CFU,sp
9199,21.97,1516297202.0820768,CFU,sp
9200,21.98,1516386188.318066,CFU,sp
9201,21.990000000000002,1516474845.6606069,CFU,sp
9202,22.0,1516563175.2864413,CFU,sp
9203,22.01,1516651178.3683913,CFU,sp
9204,22.02,1516738856.0753706,CFU,sp
9205,22.03,1516826209.572396,CFU,sp
9206,22.04,1516913240.0205982,CFU,sp
9207,22.05,1516999948.5772312,CFU,sp
9208,22.06,1517086336.3956854,CFU,sp
9209,22.07,1517172404.6254966,CFU,sp
9210,22.080000000000002,1517258154.4123573,CFU,sp
9211,22.09,1517343586.8981276,CFU,sp
9212,22.1,1517428703.2208452,CFU,sp
9213,22.11,1517513504.5147378,CFU,sp
9214,22.12,1517597991.910232,CFU,sp
9215,22.13,1517682166.533965,CFU,sp
9216,22.14,1517766029.5087953,CFU,sp
9217,22.150000000000002,1517849581.9538124,CFU,sp
9218,22.16,1517932824.9843485,CFU,sp
9219,22.17,1518015759.7119892,CFU,sp
9220,22.18,1518098387.2445836,CFU,sp
9221,22.19,1518180708.6862543,CFU,sp
9222,22.2,1518262725.1374092,CFU,sp
9223,22.21,1518344437.6947522,CFU,sp
9224,22.22,1518425847.4512923,CFU,sp
9225,22.23,1518506955.4963555,CFU,sp
9226,22.240000000000002,1518587762.915595,CFU,sp
9227,22.25,1518668270.7910013,CFU,sp
9228,22.26,1518748480.200913,CFU,sp
9229,22.27,1518828392.2200272,CFU,sp
9230,22.28,1518908007.9194107,CFU,sp
9231,22.29,1518987328.3665092,CFU,sp
9232,22.3,1519066354.625158,CFU,sp
9233,22.31,1519145087.7555943,CFU,sp
9234,22.32,1519223528.8144646,CFU,sp
9235,22.330000000000002,1519301678.8548374,CFU,sp
9236,22.34,1519379538.926212,CFU,sp
9237,22.35,1519457110.074531,CFU,sp
9238,22.36,1519534393.3421876,CFU,sp
9239,22.37,1519611389.7680392,CFU,sp
9240,22.38,1519688100.3874152,CFU,sp
9241,22.39,1519764526.232128,CFU,sp
9242,22.400000000000002,1519840668.3304842,CFU,sp
9243,22.41,1519916527.7072937,CFU,sp
9244,22.42,1519992105.3838809,CFU,sp
9245,22.43,1520067402.3780937,CFU,sp
9246,22.44,1520142419.7043154,CFU,sp
9247,22.45,1520217158.3734732,CFU,sp
9248,22.46,1520291619.3930488,CFU,sp
9249,22.47,1520365803.7670896,CFU,sp
9250,22.48,1520439712.496218,CFU,sp
9251,22.490000000000002,1520513346.5776412,CFU,sp
9252,22.5,1520586707.0051622,CFU,sp
9253,22.51,1520659794.7691891,CFU,sp
9254,22.52,1520732610.8567455,CFU,sp
9255,22.53,1520805156.2514808,CFU,sp
9256,22.54,1520877431.9336796,CFU,sp
9257,22.55,1520949438.8802724,CFU,sp
9258,22.56,1521021178.064845,CFU,sp
9259,22.57,1521092650.4576492,CFU,sp
9260,22.580000000000002,1521163857.0256119,CFU,sp
9261,22.59,1521234798.732345,CFU,sp
9262,22.6,1521305476.5381572,CFU,sp
9263,22.61,1521375891.4000614,CFU,sp
9264,22.62,1521446044.2717855,CFU,sp
9265,22.63,1521515936.1037831,CFU,sp
9266,22.64,1521585567.8432424,CFU,sp
9267,22.650000000000002,1521654940.4340968,CFU,sp
9268,22.66,1521724054.8170333,CFU,sp
9269,22.67,1521792911.9295037,CFU,sp
9270,22.68,1521861512.7057343,CFU,sp
9271,22.69,1521929858.0767345,CFU,sp
9272,22.7,1521997948.970308,CFU,sp
9273,22.71,1522065786.311061,CFU,sp
9274,22.72,1522133371.0204134,CFU,sp
9275,22.73,1522200704.0166073,CFU,sp
9276,22.740000000000002,1522267786.2147179,CFU,sp
9277,22.75,1522334618.5266612,CFU,sp
9278,22.76,1522401201.8612058,CFU,sp
9279,22.77,1522467537.1239812,CFU,sp
9280,22.78,1522533625.2174876,CFU,sp
9281,22.79,1522599467.0411053,CFU,sp
9282,22.8,1522665063.491105,CFU,sp
9283,22.81,1522730415.4606566,CFU,sp
9284,22.82,1522795523.839839,CFU,sp
9285,22.830000000000002,1522860389.515649,CFU,sp
9286,22.84,1522925013.3720121,CFU,sp
9287,22.85,1522989396.2897904,CFU,sp
9288,22.86,1523053539.1467931,CFU,sp
9289,22.87,1523117442.8177855,CFU,sp
9290,22.88,1523181108.1744978,CFU,sp
9291,22.89,1523244536.0856366,CFU,sp
9292,22.900000000000002,1523307727.416891,CFU,sp
9293,22.91,1523370683.0309448,CFU,sp
9294,22.92,1523433403.7874844,CFU,sp
9295,22.93,1523495890.5432084,CFU,sp
9296,22.94,1523558144.1518362,CFU,sp
9297,22.95,1523620165.4641185,CFU,sp
9298,22.96,1523681955.3278458,CFU,sp
9299,22.97,1523743514.5878582,CFU,sp
9300,22.98,1523804844.0860527,CFU,sp
9301,22.990000000000002,1523865944.6613953,CFU,sp
9302,23.0,1523926817.1499274,CFU,sp
9303,23.01,1523987462.3847766,CFU,sp
9304,23.02,1524047881.1961656,CFU,sp
9305,23.03,1524108074.4114206,CFU,sp
9306,23.04,1524168042.854981,CFU,sp
9307,23.05,1524227787.348408,CFU,sp
9308,23.06,1524287308.710394,CFU,sp
9309,23.07,1524346607.7567716,CFU,sp
9310,23.080000000000002,1524405685.300522,CFU,sp
9311,23.09,1524464542.1517847,CFU,sp
9312,23.1,1524523179.117866,CFU,sp
9313,23.11,1524581597.0032485,CFU,sp
9314,23.12,1524639796.6095986,CFU,sp
9315,23.13,1524697778.7357774,CFU,sp
9316,23.14,1524755544.1778476,CFU,sp
9317,23.150000000000002,1524813093.729084,CFU,sp
9318,23.16,1524870428.179981,CFU,sp
9319,23.17,1524927548.318262,CFU,sp
9320,23.18,1524984454.9288888,CFU,sp
9321,23.19,1525041148.7940683,CFU,sp
9322,23.2,1525097630.6932645,CFU,sp
9323,23.21,1525153901.4032035,CFU,sp
9324,23.22,1525209961.6978855,CFU,sp
9325,23.23,1525265812.348591,CFU,sp
9326,23.240000000000002,1525321454.1238914,CFU,sp
9327,23.25,1525376887.7896552,CFU,sp
9328,23.26,1525432114.10906,CFU,sp
9329,23.27,1525487133.842598,CFU,sp
9330,23.28,1525541947.7480857,CFU,sp
9331,23.29,1525596556.5806737,CFU,sp
9332,23.3,1525650961.0928526,CFU,sp
9333,23.31,1525705162.034464,CFU,sp
9334,23.32,1525759160.1527073,CFU,sp
9335,23.330000000000002,1525812956.1921494,CFU,sp
9336,23.34,1525866550.8947322,CFU,sp
9337,23.35,1525919944.9997818,CFU,sp
9338,23.36,1525973139.244016,CFU,sp
9339,23.37,1526026134.3615534,CFU,sp
9340,23.38,1526078931.083922,CFU,sp
9341,23.39,1526131530.1400664,CFU,sp
9342,23.400000000000002,1526183932.2563572,CFU,sp
9343,23.41,1526236138.156599,CFU,sp
9344,23.42,1526288148.5620387,CFU,sp
9345,23.43,1526339964.1913733,CFU,sp
9346,23.44,1526391585.7607586,CFU,sp
9347,23.45,1526443013.983818,CFU,sp
9348,23.46,1526494249.571649,CFU,sp
9349,23.47,1526545293.2328331,CFU,sp
9350,23.48,1526596145.6734436,CFU,sp
9351,23.490000000000002,1526646807.5970526,CFU,sp
9352,23.5,1526697279.7047405,CFU,sp
9353,23.51,1526747562.695103,CFU,sp
9354,23.52,1526797657.2642605,CFU,sp
9355,23.53,1526847564.1058645,CFU,sp
9356,23.54,1526897283.9111075,CFU,sp
9357,23.55,1526946817.368729,CFU,sp
9358,23.56,1526996165.1650252,CFU,sp
9359,23.57,1527045327.983856,CFU,sp
9360,23.580000000000002,1527094306.5066533,CFU,sp
9361,23.59,1527143101.4124289,CFU,sp
9362,23.6,1527191713.3777823,CFU,sp
9363,23.61,1527240143.0769088,CFU,sp
9364,23.62,1527288391.181607,CFU,sp
9365,23.63,1527336458.3612874,CFU,sp
9366,23.64,1527384345.282979,CFU,sp
9367,23.650000000000002,1527432052.6113384,CFU,sp
9368,23.66,1527479581.0086567,CFU,sp
9369,23.67,1527526931.1348674,CFU,sp
9370,23.68,1527574103.6475554,CFU,sp
9371,23.69,1527621099.2019622,CFU,sp
9372,23.7,1527667918.4509962,CFU,sp
9373,23.71,1527714562.0452385,CFU,sp
9374,23.72,1527761030.6329515,CFU,sp
9375,23.73,1527807324.8600867,CFU,sp
9376,23.740000000000002,1527853445.3702915,CFU,sp
9377,23.75,1527899392.804918,CFU,sp
9378,23.76,1527945167.803029,CFU,sp
9379,23.77,1527990771.001407,CFU,sp
9380,23.78,1528036203.0345607,CFU,sp
9381,23.79,1528081464.5347338,CFU,sp
9382,23.8,1528126556.131911,CFU,sp
9383,23.81,1528171478.4538262,CFU,sp
9384,23.82,1528216232.1259701,CFU,sp
9385,23.830000000000002,1528260817.7715976,CFU,sp
9386,23.84,1528305236.0117354,CFU,sp
9387,23.85,1528349487.4651883,CFU,sp
9388,23.86,1528393572.7485478,CFU,sp
9389,23.87,1528437492.4761992,CFU,sp
9390,23.88,1528481247.2603283,CFU,sp
9391,23.89,1528524837.7109299,CFU,sp
9392,23.900000000000002,1528568264.435814,CFU,sp
9393,23.91,1528611528.0406134,CFU,sp
9394,23.92,1528654629.1287913,CFU,sp
9395,23.93,1528697568.3016481,CFU,sp
