,Time,Concentration,Bioagent,Type,Sampling
30706,26.98,1287002334.5409696,CFU,wt,2
30707,26.990000000000002,1287004234.4809287,CFU,wt,2
30708,27.0,1287006125.948755,CFU,wt,2
30709,27.01,1287008008.9822028,CFU,wt,2
30710,27.02,1287009883.6188576,CFU,wt,2
30711,27.03,1287011749.896138,CFU,wt,2
30712,27.04,1287013607.8512957,CFU,wt,2
30713,27.05,1287015457.5214174,CFU,wt,2
30714,27.060000000000002,1287017298.943424,CFU,wt,2
30715,27.07,1287019132.1540725,CFU,wt,2
30716,27.080000000000002,1287020957.189956,CFU,wt,2
30717,27.09,1287022774.0875049,CFU,wt,2
30718,27.1,1287024582.8829875,CFU,wt,2
30719,27.11,1287026383.6125102,CFU,wt,2
30720,27.12,1287028176.3120198,CFU,wt,2
30721,27.13,1287029961.017302,CFU,wt,2
30722,27.14,1287031737.7639837,CFU,wt,2
30723,27.150000000000002,1287033506.5875332,CFU,wt,2
30724,27.16,1287035267.5232606,CFU,wt,2
30725,27.17,1287037020.6063194,CFU,wt,2
30726,27.18,1287038765.8717062,CFU,wt,2
30727,27.19,1287040503.3542619,CFU,wt,2
30728,27.2,1287042233.0886722,CFU,wt,2
30729,27.21,1287043955.109469,CFU,wt,2
30730,27.22,1287045669.4510295,CFU,wt,2
30731,27.23,1287047376.147579,CFU,wt,2
30732,27.240000000000002,1287049075.2331893,CFU,wt,2
30733,27.25,1287050766.7417817,CFU,wt,2
30734,27.26,1287052450.7071252,CFU,wt,2
30735,27.27,1287054127.1628397,CFU,wt,2
30736,27.28,1287055796.1423945,CFU,wt,2
30737,27.29,1287057457.6791103,CFU,wt,2
30738,27.3,1287059111.80616,CFU,wt,2
30739,27.310000000000002,1287060758.5565677,CFU,wt,2
30740,27.32,1287062397.9632113,CFU,wt,2
30741,27.330000000000002,1287064030.058822,CFU,wt,2
30742,27.34,1287065654.8759851,CFU,wt,2
30743,27.35,1287067272.447142,CFU,wt,2
30744,27.36,1287068882.8045876,CFU,wt,2
30745,27.37,1287070485.980475,CFU,wt,2
30746,27.38,1287072082.006813,CFU,wt,2
30747,27.39,1287073670.9154685,CFU,wt,2
30748,27.400000000000002,1287075252.7381659,CFU,wt,2
30749,27.41,1287076827.506489,CFU,wt,2
30750,27.42,1287078395.2518804,CFU,wt,2
30751,27.43,1287079956.0056434,CFU,wt,2
30752,27.44,1287081509.7989411,CFU,wt,2
30753,27.45,1287083056.6627984,CFU,wt,2
30754,27.46,1287084596.6281018,CFU,wt,2
30755,27.47,1287086129.7256007,CFU,wt,2
30756,27.48,1287087655.9859073,CFU,wt,2
30757,27.490000000000002,1287089175.4394972,CFU,wt,2
30758,27.5,1287090688.1167107,CFU,wt,2
30759,27.51,1287092194.0477529,CFU,wt,2
30760,27.52,1287093693.2626946,CFU,wt,2
30761,27.53,1287095185.791472,CFU,wt,2
30762,27.54,1287096671.663889,CFU,wt,2
30763,27.55,1287098150.9096155,CFU,wt,2
30764,27.560000000000002,1287099623.558191,CFU,wt,2
30765,27.57,1287101089.639022,CFU,wt,2
30766,27.580000000000002,1287102549.181385,CFU,wt,2
30767,27.59,1287104002.2144253,CFU,wt,2
30768,27.6,1287105448.767159,CFU,wt,2
30769,27.61,1287106888.8684728,CFU,wt,2
30770,27.62,1287108322.5471246,CFU,wt,2
30771,27.63,1287109749.8317447,CFU,wt,2
30772,27.64,1287111170.7508354,CFU,wt,2
30773,27.650000000000002,1287112585.3327723,CFU,wt,2
30774,27.66,1287113993.6058047,CFU,wt,2
30775,27.67,1287115395.5980558,CFU,wt,2
30776,27.68,1287116791.337524,CFU,wt,2
30777,27.69,1287118180.8520827,CFU,wt,2
30778,27.7,1287119564.1694815,CFU,wt,2
30779,27.71,1287120941.3173459,CFU,wt,2
30780,27.72,1287122312.3231785,CFU,wt,2
30781,27.73,1287123677.2143598,CFU,wt,2
30782,27.740000000000002,1287125036.0181477,CFU,wt,2
30783,27.75,1287126388.76168,CFU,wt,2
30784,27.76,1287127735.4719718,CFU,wt,2
30785,27.77,1287129076.175919,CFU,wt,2
30786,27.78,1287130410.900298,CFU,wt,2
30787,27.79,1287131739.6717656,CFU,wt,2
30788,27.8,1287133062.5168588,CFU,wt,2
30789,27.810000000000002,1287134379.4619982,CFU,wt,2
30790,27.82,1287135690.533486,CFU,wt,2
30791,27.830000000000002,1287136995.7575061,CFU,wt,2
30792,27.84,1287138295.1601276,CFU,wt,2
30793,27.85,1287139588.7673028,CFU,wt,2
30794,27.86,1287140876.604868,CFU,wt,2
30795,27.87,1287142158.6985447,CFU,wt,2
30796,27.88,1287143435.0739405,CFU,wt,2
30797,27.89,1287144705.7565475,CFU,wt,2
30798,27.900000000000002,1287145970.7717452,CFU,wt,2
30799,27.91,1287147230.1448002,CFU,wt,2
30800,27.92,1287148483.9008663,CFU,wt,2
30801,27.93,1287149732.064985,CFU,wt,2
30802,27.94,1287150974.6620865,CFU,wt,2
30803,27.95,1287152211.7169902,CFU,wt,2
30804,27.96,1287153443.2544043,CFU,wt,2
30805,27.97,1287154669.2989273,CFU,wt,2
30806,27.98,1287155889.8750486,CFU,wt,2
30807,27.990000000000002,1287157105.0071476,CFU,wt,2
30808,28.0,1287158314.7194955,CFU,wt,2
30809,28.01,1287159519.036256,CFU,wt,2
30810,28.02,1287160717.981484,CFU,wt,2
30811,28.03,1287161911.5791283,CFU,wt,2
30812,28.04,1287163099.8530302,CFU,wt,2
30813,28.05,1287164282.8269255,CFU,wt,2
30814,28.060000000000002,1287165460.5244436,CFU,wt,2
30815,28.07,1287166632.969109,CFU,wt,2
30816,28.080000000000002,1287167800.1843414,CFU,wt,2
30817,28.09,1287168962.1934562,CFU,wt,2
30818,28.1,1287170119.019665,CFU,wt,2
30819,28.11,1287171270.6860752,CFU,wt,2
30820,28.12,1287172417.2156925,CFU,wt,2
30821,28.13,1287173558.6314197,CFU,wt,2
30822,28.14,1287174694.9560566,CFU,wt,2
30823,28.150000000000002,1287175826.2123027,CFU,wt,2
30824,28.16,1287176952.422756,CFU,wt,2
30825,28.17,1287178073.609913,CFU,wt,2
30826,28.18,1287179189.796172,CFU,wt,2
30827,28.19,1287180301.0038288,CFU,wt,2
30828,28.2,1287181407.2550821,CFU,wt,2
30829,28.21,1287182508.5720305,CFU,wt,2
30830,28.22,1287183604.9766746,CFU,wt,2
30831,28.23,1287184696.490917,CFU,wt,2
30832,28.240000000000002,1287185783.1365623,CFU,wt,2
30833,28.25,1287186864.9353187,CFU,wt,2
30834,28.26,1287187941.9087968,CFU,wt,2
30835,28.27,1287189014.0785115,CFU,wt,2
30836,28.28,1287190081.4658816,CFU,wt,2
30837,28.29,1287191144.092231,CFU,wt,2
30838,28.3,1287192201.9787877,CFU,wt,2
30839,28.310000000000002,1287193255.1466858,CFU,wt,2
30840,28.32,1287194303.616965,CFU,wt,2
30841,28.330000000000002,1287195347.410571,CFU,wt,2
30842,28.34,1287196386.5483568,CFU,wt,2
30843,28.35,1287197421.051082,CFU,wt,2
30844,28.36,1287198450.9394135,CFU,wt,2
30845,28.37,1287199476.233927,CFU,wt,2
30846,28.38,1287200496.9551055,CFU,wt,2
30847,28.39,1287201513.1233413,CFU,wt,2
30848,28.400000000000002,1287202524.7589357,CFU,wt,2
30849,28.41,1287203531.8821,CFU,wt,2
30850,28.42,1287204534.5129547,CFU,wt,2
30851,28.43,1287205532.6715307,CFU,wt,2
30852,28.44,1287206526.3777702,CFU,wt,2
30853,28.45,1287207515.6515262,CFU,wt,2
30854,28.46,1287208500.5125632,CFU,wt,2
30855,28.47,1287209480.980558,CFU,wt,2
30856,28.48,1287210457.075099,CFU,wt,2
30857,28.490000000000002,1287211428.815688,CFU,wt,2
30858,28.5,1287212396.2217395,CFU,wt,2
30859,28.51,1287213359.312582,CFU,wt,2
30860,28.52,1287214318.1074567,CFU,wt,2
30861,28.53,1287215272.6255207,CFU,wt,2
30862,28.54,1287216222.8858445,CFU,wt,2
30863,28.55,1287217168.907414,CFU,wt,2
30864,28.560000000000002,1287218110.7091305,CFU,wt,2
30865,28.57,1287219048.309811,CFU,wt,2
30866,28.580000000000002,1287219981.728189,CFU,wt,2
30867,28.59,1287220910.982914,CFU,wt,2
30868,28.6,1287221836.092553,CFU,wt,2
30869,28.61,1287222757.0755892,CFU,wt,2
30870,28.62,1287223673.9504244,CFU,wt,2
30871,28.63,1287224586.7353787,CFU,wt,2
30872,28.64,1287225495.4486892,CFU,wt,2
30873,28.650000000000002,1287226400.1085129,CFU,wt,2
30874,28.66,1287227300.7329254,CFU,wt,2
30875,28.67,1287228197.3399215,CFU,wt,2
30876,28.68,1287229089.9474168,CFU,wt,2
30877,28.69,1287229978.573246,CFU,wt,2
30878,28.7,1287230863.2351644,CFU,wt,2
30879,28.71,1287231743.950849,CFU,wt,2
30880,28.72,1287232620.7378974,CFU,wt,2
30881,28.73,1287233493.613829,CFU,wt,2
30882,28.740000000000002,1287234362.596084,CFU,wt,2
30883,28.75,1287235227.7020273,CFU,wt,2
30884,28.76,1287236088.948944,CFU,wt,2
30885,28.77,1287236946.3540437,CFU,wt,2
30886,28.78,1287237799.9344583,CFU,wt,2
30887,28.79,1287238649.7072442,CFU,wt,2
30888,28.8,1287239495.6893811,CFU,wt,2
30889,28.810000000000002,1287240337.8977735,CFU,wt,2
30890,28.82,1287241176.34925,CFU,wt,2
30891,28.830000000000002,1287242011.060565,CFU,wt,2
30892,28.84,1287242842.0483978,CFU,wt,2
30893,28.85,1287243669.3293526,CFU,wt,2
30894,28.86,1287244492.9199612,CFU,wt,2
30895,28.87,1287245312.8366804,CFU,wt,2
30896,28.88,1287246129.0958943,CFU,wt,2
30897,28.89,1287246941.713914,CFU,wt,2
30898,28.900000000000002,1287247750.706977,CFU,wt,2
30899,28.91,1287248556.0912495,CFU,wt,2
30900,28.92,1287249357.8828251,CFU,wt,2
30901,28.93,1287250156.0977263,CFU,wt,2
30902,28.94,1287250950.7519033,CFU,wt,2
30903,28.95,1287251741.8612359,CFU,wt,2
30904,28.96,1287252529.4415324,CFU,wt,2
30905,28.97,1287253313.5085316,CFU,wt,2
30906,28.98,1287254094.0779011,CFU,wt,2
30907,28.990000000000002,1287254871.1652398,CFU,wt,2
30908,29.0,1287255644.7860763,CFU,wt,2
30909,29.01,1287256414.95587,CFU,wt,2
30910,29.02,1287257181.690011,CFU,wt,2
30911,29.03,1287257945.0038223,CFU,wt,2
30912,29.04,1287258704.9125571,CFU,wt,2
30913,29.05,1287259461.4314013,CFU,wt,2
30914,29.060000000000002,1287260214.575473,CFU,wt,2
30915,29.07,1287260964.3598228,CFU,wt,2
30916,29.080000000000002,1287261710.7994344,CFU,wt,2
30917,29.09,1287262453.9092243,CFU,wt,2
30918,29.1,1287263193.7040431,CFU,wt,2
30919,29.11,1287263930.198675,CFU,wt,2
30920,29.12,1287264663.4078379,CFU,wt,2
30921,29.13,1287265393.3461847,CFU,wt,2
30922,29.14,1287266120.0283024,CFU,wt,2
30923,29.150000000000002,1287266843.4687138,CFU,wt,2
30924,29.16,1287267563.681876,CFU,wt,2
30925,29.17,1287268280.6821818,CFU,wt,2
30926,29.18,1287268994.4839606,CFU,wt,2
30927,29.19,1287269705.1014776,CFU,wt,2
30928,29.2,1287270412.548934,CFU,wt,2
30929,29.21,1287271116.8404677,CFU,wt,2
30930,29.22,1287271817.9901543,CFU,wt,2
30931,29.23,1287272516.012006,CFU,wt,2
30932,29.240000000000002,1287273210.9199724,CFU,wt,2
30933,29.25,1287273902.7279418,CFU,wt,2
30934,29.26,1287274591.44974,CFU,wt,2
30935,29.27,1287275277.0991306,CFU,wt,2
30936,29.28,1287275959.6898172,CFU,wt,2
30937,29.29,1287276639.2354412,CFU,wt,2
30938,29.3,1287277315.7495832,CFU,wt,2
30939,29.310000000000002,1287277989.2457643,CFU,wt,2
30940,29.32,1287278659.7374442,CFU,wt,2
30941,29.330000000000002,1287279327.238023,CFU,wt,2
30942,29.34,1287279991.7608411,CFU,wt,2
30943,29.35,1287280653.3191798,CFU,wt,2
30944,29.36,1287281311.9262605,CFU,wt,2
30945,29.37,1287281967.5952456,CFU,wt,2
30946,29.38,1287282620.33924,CFU,wt,2
30947,29.39,1287283270.171289,CFU,wt,2
30948,29.400000000000002,1287283917.10438,CFU,wt,2
30949,29.41,1287284561.1514425,CFU,wt,2
30950,29.42,1287285202.3253486,CFU,wt,2
30951,29.43,1287285840.638913,CFU,wt,2
30952,29.44,1287286476.104893,CFU,wt,2
30953,29.45,1287287108.7359893,CFU,wt,2
30954,29.46,1287287738.5448458,CFU,wt,2
30955,29.47,1287288365.5440502,CFU,wt,2
30956,29.48,1287288989.7461338,CFU,wt,2
30957,29.490000000000002,1287289611.1635723,CFU,wt,2
30958,29.5,1287290229.808786,CFU,wt,2
30959,29.51,1287290845.6941388,CFU,wt,2
30960,29.52,1287291458.831941,CFU,wt,2
30961,29.53,1287292069.2344465,CFU,wt,2
30962,29.54,1287292676.9138556,CFU,wt,2
30963,29.55,1287293281.8823137,CFU,wt,2
30964,29.560000000000002,1287293884.1519127,CFU,wt,2
30965,29.57,1287294483.7346897,CFU,wt,2
30966,29.580000000000002,1287295080.6426284,CFU,wt,2
30967,29.59,1287295674.8876598,CFU,wt,2
30968,29.6,1287296266.4816608,CFU,wt,2
30969,29.61,1287296855.4364557,CFU,wt,2
30970,29.62,1287297441.763816,CFU,wt,2
30971,29.63,1287298025.4754612,CFU,wt,2
30972,29.64,1287298606.5830576,CFU,wt,2
30973,29.650000000000002,1287299185.0982203,CFU,wt,2
30974,29.66,1287299761.0325124,CFU,wt,2
30975,29.67,1287300334.397445,CFU,wt,2
30976,29.68,1287300905.2044787,CFU,wt,2
30977,29.69,1287301473.4650223,CFU,wt,2
30978,29.7,1287302039.1904342,CFU,wt,2
30979,29.71,1287302602.3920217,CFU,wt,2
30980,29.72,1287303163.081042,CFU,wt,2
30981,29.73,1287303721.2687025,CFU,wt,2
30982,29.740000000000002,1287304276.9661596,CFU,wt,2
30983,29.75,1287304830.1845205,CFU,wt,2
30984,29.76,1287305380.9348433,CFU,wt,2
30985,29.77,1287305929.228136,CFU,wt,2
30986,29.78,1287306475.0753584,CFU,wt,2
30987,29.79,1287307018.4874208,CFU,wt,2
30988,29.8,1287307559.475185,CFU,wt,2
30989,29.810000000000002,1287308098.049464,CFU,wt,2
30990,29.82,1287308634.221023,CFU,wt,2
30991,29.830000000000002,1287309168.0005798,CFU,wt,2
30992,29.84,1287309699.3988035,CFU,wt,2
30993,29.85,1287310228.4263158,CFU,wt,2
30994,29.86,1287310755.093691,CFU,wt,2
30995,29.87,1287311279.411457,CFU,wt,2
30996,29.88,1287311801.3900933,CFU,wt,2
30997,29.89,1287312321.0400343,CFU,wt,2
30998,29.900000000000002,1287312838.3716664,CFU,wt,2
30999,29.91,1287313353.3953311,CFU,wt,2
31000,29.92,1287313866.1213226,CFU,wt,2
31001,29.93,1287314376.55989,CFU,wt,2
31002,29.94,1287314884.7212362,CFU,wt,2
31003,29.95,1287315390.6155188,CFU,wt,2
31004,29.96,1287315894.25285,CFU,wt,2
31005,29.97,1287316395.6432972,CFU,wt,2
31006,29.98,1287316894.7968826,CFU,wt,2
31007,29.990000000000002,1287317391.723584,CFU,wt,2
31008,30.0,1287317886.433334,CFU,wt,2
31009,30.01,1287318378.936022,CFU,wt,2
31010,30.02,1287318869.2414927,CFU,wt,2
31011,30.03,1287319357.359547,CFU,wt,2
31012,30.04,1287319843.2999418,CFU,wt,2
31013,30.05,1287320327.0723908,CFU,wt,2
31014,30.060000000000002,1287320808.6865642,CFU,wt,2
31015,30.07,1287321288.1520896,CFU,wt,2
31016,30.080000000000002,1287321765.478551,CFU,wt,2
31017,30.09,1287322240.6754897,CFU,wt,2
31018,30.1,1287322713.7524052,CFU,wt,2
31019,30.11,1287323184.7187536,CFU,wt,2
31020,30.12,1287323653.58395,CFU,wt,2
31021,30.13,1287324120.3573663,CFU,wt,2
31022,30.14,1287324585.048334,CFU,wt,2
31023,30.150000000000002,1287325047.666141,CFU,wt,2
31024,30.16,1287325508.2200358,CFU,wt,2
31025,30.17,1287325966.7192247,CFU,wt,2
31026,30.18,1287326423.1728728,CFU,wt,2
31027,30.19,1287326877.590105,CFU,wt,2
31028,30.2,1287327329.9800048,CFU,wt,2
31029,30.21,1287327780.3516157,CFU,wt,2
31030,30.22,1287328228.7139404,CFU,wt,2
31031,30.23,1287328675.0759418,CFU,wt,2
31032,30.240000000000002,1287329119.4465432,CFU,wt,2
31033,30.25,1287329561.834627,CFU,wt,2
31034,30.26,1287330002.2490373,CFU,wt,2
31035,30.27,1287330440.6985774,CFU,wt,2
31036,30.28,1287330877.1920128,CFU,wt,2
31037,30.29,1287331311.7380688,CFU,wt,2
31038,30.3,1287331744.3454323,CFU,wt,2
31039,30.310000000000002,1287332175.022751,CFU,wt,2
31040,30.32,1287332603.778635,CFU,wt,2
31041,30.330000000000002,1287333030.6216547,CFU,wt,2
31042,30.34,1287333455.5603433,CFU,wt,2
31043,30.35,1287333878.6031957,CFU,wt,2
31044,30.36,1287334299.7586684,CFU,wt,2
31045,30.37,1287334719.0351808,CFU,wt,2
31046,30.38,1287335136.441115,CFU,wt,2
31047,30.39,1287335551.9848144,CFU,wt,2
31048,30.400000000000002,1287335965.6745868,CFU,wt,2
31049,30.41,1287336377.518702,CFU,wt,2
31050,30.42,1287336787.5253932,CFU,wt,2
31051,30.43,1287337195.7028563,CFU,wt,2
31052,30.44,1287337602.0592518,CFU,wt,2
31053,30.45,1287338006.602703,CFU,wt,2
31054,30.46,1287338409.341297,CFU,wt,2
31055,30.47,1287338810.2830853,CFU,wt,2
31056,30.48,1287339209.4360828,CFU,wt,2
31057,30.490000000000002,1287339606.8082695,CFU,wt,2
31058,30.5,1287340002.407589,CFU,wt,2
31059,30.51,1287340396.2419498,CFU,wt,2
31060,30.52,1287340788.319225,CFU,wt,2
31061,30.53,1287341178.6472535,CFU,wt,2
31062,30.54,1287341567.2338378,CFU,wt,2
31063,30.55,1287341954.0867465,CFU,wt,2
31064,30.560000000000002,1287342339.2137134,CFU,wt,2
31065,30.57,1287342722.6224377,CFU,wt,2
31066,30.580000000000002,1287343104.320584,CFU,wt,2
31067,30.59,1287343484.3157837,CFU,wt,2
31068,30.6,1287343862.6156328,CFU,wt,2
31069,30.61,1287344239.2276945,CFU,wt,2
31070,30.62,1287344614.159498,CFU,wt,2
31071,30.63,1287344987.4185388,CFU,wt,2
31072,30.64,1287345359.0122786,CFU,wt,2
31073,30.650000000000002,1287345728.9481463,CFU,wt,2
31074,30.66,1287346097.2335382,CFU,wt,2
31075,30.67,1287346463.875816,CFU,wt,2
31076,30.68,1287346828.8823106,CFU,wt,2
31077,30.69,1287347192.2603183,CFU,wt,2
31078,30.7,1287347554.0171041,CFU,wt,2
31079,30.71,1287347914.1599004,CFU,wt,2
31080,30.72,1287348272.6959069,CFU,wt,2
31081,30.73,1287348629.6322918,CFU,wt,2
31082,30.740000000000002,1287348984.9761903,CFU,wt,2
31083,30.75,1287349338.734707,CFU,wt,2
31084,30.76,1287349690.9149146,CFU,wt,2
31085,30.77,1287350041.523853,CFU,wt,2
31086,30.78,1287350390.5685325,CFU,wt,2
31087,30.79,1287350738.0559309,CFU,wt,2
31088,30.8,1287351083.992995,CFU,wt,2
31089,30.810000000000002,1287351428.3866413,CFU,wt,2
31090,30.82,1287351771.243755,CFU,wt,2
31091,30.830000000000002,1287352112.5711906,CFU,wt,2
31092,30.84,1287352452.3757718,CFU,wt,2
31093,30.85,1287352790.6642923,CFU,wt,2
31094,30.86,1287353127.4435153,CFU,wt,2
31095,30.87,1287353462.7201738,CFU,wt,2
31096,30.88,1287353796.5009708,CFU,wt,2
31097,30.89,1287354128.7925797,CFU,wt,2
31098,30.900000000000002,1287354459.6016436,CFU,wt,2
31099,30.91,1287354788.9347763,CFU,wt,2
31100,30.92,1287355116.7985618,CFU,wt,2
31101,30.93,1287355443.1995552,CFU,wt,2
31102,30.94,1287355768.144282,CFU,wt,2
31103,30.95,1287356091.6392393,CFU,wt,2
31104,30.96,1287356413.6908941,CFU,wt,2
31105,30.970000000000002,1287356734.305685,CFU,wt,2
31106,30.98,1287357053.4900224,CFU,wt,2
31107,30.990000000000002,1287357371.2502873,CFU,wt,2
31108,31.0,1287357687.592833,CFU,wt,2
31109,31.01,1287358002.523984,CFU,wt,2
31110,31.02,1287358316.0500367,CFU,wt,2
31111,31.03,1287358628.1772592,CFU,wt,2
31112,31.04,1287358938.911892,CFU,wt,2
31113,31.05,1287359248.2601476,CFU,wt,2
31114,31.060000000000002,1287359556.228211,CFU,wt,2
31115,31.07,1287359862.822239,CFU,wt,2
31116,31.080000000000002,1287360168.0483618,CFU,wt,2
31117,31.09,1287360471.9126818,CFU,wt,2
31118,31.1,1287360774.421274,CFU,wt,2
31119,31.11,1287361075.5801866,CFU,wt,2
31120,31.12,1287361375.3954408,CFU,wt,2
31121,31.13,1287361673.8730307,CFU,wt,2
31122,31.14,1287361971.018924,CFU,wt,2
31123,31.150000000000002,1287362266.8390615,CFU,wt,2
31124,31.16,1287362561.3393579,CFU,wt,2
31125,31.17,1287362854.5257008,CFU,wt,2
31126,31.18,1287363146.4039524,CFU,wt,2
31127,31.19,1287363436.9799483,CFU,wt,2
31128,31.2,1287363726.259498,CFU,wt,2
31129,31.21,1287364014.248385,CFU,wt,2
31130,31.220000000000002,1287364300.9523675,CFU,wt,2
31131,31.23,1287364586.3771777,CFU,wt,2
31132,31.240000000000002,1287364870.5285223,CFU,wt,2
31133,31.25,1287365153.4120822,CFU,wt,2
31134,31.26,1287365435.0335133,CFU,wt,2
31135,31.27,1287365715.3984466,CFU,wt,2
31136,31.28,1287365994.5124874,CFU,wt,2
31137,31.29,1287366272.381216,CFU,wt,2
31138,31.3,1287366549.0101886,CFU,wt,2
31139,31.310000000000002,1287366824.4049356,CFU,wt,2
31140,31.32,1287367098.5709631,CFU,wt,2
31141,31.330000000000002,1287367371.513753,CFU,wt,2
31142,31.34,1287367643.2387621,CFU,wt,2
31143,31.35,1287367913.7514236,CFU,wt,2
31144,31.36,1287368183.057146,CFU,wt,2
31145,31.37,1287368451.1613138,CFU,wt,2
31146,31.38,1287368718.0692873,CFU,wt,2
31147,31.39,1287368983.7864032,CFU,wt,2
31148,31.400000000000002,1287369248.317974,CFU,wt,2
31149,31.41,1287369511.6692889,CFU,wt,2
31150,31.42,1287369773.8456135,CFU,wt,2
31151,31.43,1287370034.8521893,CFU,wt,2
31152,31.44,1287370294.6942353,CFU,wt,2
31153,31.45,1287370553.376947,CFU,wt,2
31154,31.46,1287370810.905496,CFU,wt,2
31155,31.470000000000002,1287371067.2850313,CFU,wt,2
31156,31.48,1287371322.5206795,CFU,wt,2
31157,31.490000000000002,1287371576.6175435,CFU,wt,2
31158,31.5,1287371829.5807037,CFU,wt,2
31159,31.51,1287372081.4152184,CFU,wt,2
31160,31.52,1287372332.1261222,CFU,wt,2
31161,31.53,1287372581.7184284,CFU,wt,2
31162,31.54,1287372830.1971269,CFU,wt,2
31163,31.55,1287373077.567186,CFU,wt,2
31164,31.560000000000002,1287373323.8335524,CFU,wt,2
31165,31.57,1287373569.0011492,CFU,wt,2
31166,31.580000000000002,1287373813.0748787,CFU,wt,2
31167,31.59,1287374056.0596209,CFU,wt,2
31168,31.6,1287374297.9602342,CFU,wt,2
31169,31.61,1287374538.7815554,CFU,wt,2
31170,31.62,1287374778.5283995,CFU,wt,2
31171,31.63,1287375017.20556,CFU,wt,2
31172,31.64,1287375254.8178093,CFU,wt,2
31173,31.650000000000002,1287375491.3698983,CFU,wt,2
31174,31.66,1287375726.8665566,CFU,wt,2
31175,31.67,1287375961.3124933,CFU,wt,2
31176,31.68,1287376194.7123954,CFU,wt,2
31177,31.69,1287376427.0709302,CFU,wt,2
31178,31.7,1287376658.3927433,CFU,wt,2
31179,31.71,1287376888.68246,CFU,wt,2
31180,31.720000000000002,1287377117.944685,CFU,wt,2
31181,31.73,1287377346.1840024,CFU,wt,2
31182,31.740000000000002,1287377573.4049754,CFU,wt,2
31183,31.75,1287377799.6121473,CFU,wt,2
31184,31.76,1287378024.8100414,CFU,wt,2
31185,31.77,1287378249.0031602,CFU,wt,2
31186,31.78,1287378472.1959867,CFU,wt,2
31187,31.79,1287378694.3929834,CFU,wt,2
31188,31.8,1287378915.598593,CFU,wt,2
31189,31.810000000000002,1287379135.8172386,CFU,wt,2
31190,31.82,1287379355.0533235,CFU,wt,2
31191,31.830000000000002,1287379573.3112311,CFU,wt,2
31192,31.84,1287379790.5953257,CFU,wt,2
31193,31.85,1287380006.9099517,CFU,wt,2
31194,31.86,1287380222.2594347,CFU,wt,2
31195,31.87,1287380436.64808,CFU,wt,2
31196,31.88,1287380650.0801747,CFU,wt,2
31197,31.89,1287380862.559986,CFU,wt,2
31198,31.900000000000002,1287381074.091763,CFU,wt,2
31199,31.91,1287381284.679735,CFU,wt,2
31200,31.92,1287381494.3281128,CFU,wt,2
31201,31.93,1287381703.0410883,CFU,wt,2
31202,31.94,1287381910.8228347,CFU,wt,2
31203,31.95,1287382117.677507,CFU,wt,2
31204,31.96,1287382323.6092405,CFU,wt,2
31205,31.970000000000002,1287382528.6221538,CFU,wt,2
31206,31.98,1287382732.7203455,CFU,wt,2
31207,31.990000000000002,1287382935.9078968,CFU,wt,2
31208,32.0,1287383138.1888707,CFU,wt,2
31209,32.01,1287383339.5673115,CFU,wt,2
31210,32.02,1287383540.047246,CFU,wt,2
31211,32.03,1287383739.6326828,CFU,wt,2
31212,32.04,1287383938.3276126,CFU,wt,2
31213,32.05,1287384136.1360087,CFU,wt,2
31214,32.06,1287384333.0618262,CFU,wt,2
31215,32.07,1287384529.1090026,CFU,wt,2
31216,32.08,1287384724.281458,CFU,wt,2
31217,32.09,1287384918.5830948,CFU,wt,2
31218,32.1,1287385112.0177984,CFU,wt,2
31219,32.11,1287385304.5894363,CFU,wt,2
31220,32.12,1287385496.3018596,CFU,wt,2
31221,32.13,1287385687.1589012,CFU,wt,2
31222,32.14,1287385877.1643777,CFU,wt,2
31223,32.15,1287386066.3220882,CFU,wt,2
31224,32.160000000000004,1287386254.635815,CFU,wt,2
31225,32.17,1287386442.1093235,CFU,wt,2
31226,32.18,1287386628.7463624,CFU,wt,2
31227,32.19,1287386814.5506637,CFU,wt,2
31228,32.2,1287386999.5259428,CFU,wt,2
31229,32.21,1287387183.6758978,CFU,wt,2
31230,32.22,1287387367.0042117,CFU,wt,2
31231,32.230000000000004,1287387549.5145495,CFU,wt,2
31232,32.24,1287387731.2105613,CFU,wt,2
31233,32.25,1287387912.0958796,CFU,wt,2
31234,32.26,1287388092.1741219,CFU,wt,2
